fips,year,total_votes,dem_votes,rep_votes,ind_votes,dem_pct,rep_pct,ind_pct,state,state_name
33,1884,84586,39198,43254,2134,46.34,51.14,2.52,33,New Hampshire
33,1880,86361,40797,44856,708,47.24,51.94,0.82,33,New Hampshire
33,1876,80141,38510,41540,91,48.05,51.83,0.11,33,New Hampshire
33,1872,68906,31425,37168,313,45.61,53.94,0.45,33,New Hampshire
33,1868,68304,30575,37718,11,44.76,55.22,0.02,33,New Hampshire
33,1864,69630,33034,36596,0,47.44,52.56,0.0,33,New Hampshire
33,1860,65943,25887,37519,2537,39.26,56.9,3.8400000000000003,33,New Hampshire
33,1856,69774,31891,37473,410,45.71,53.71,0.59,33,New Hampshire
34,2024,4223751,2184451,1944497,94803,51.72,46.04,2.25,34,New Jersey
34,2020,4565182,2608400,1883313,73469,57.14,41.25,1.61,34,New Jersey
34,2016,3906723,2148278,1601933,156512,54.99,41.0,4.01,34,New Jersey
34,2012,3651140,2126610,1478749,45781,58.25,40.5,1.25,34,New Jersey
34,2008,3877407,2215422,1613207,48778,57.14,41.61,1.26,34,New Jersey
34,2004,3612137,1911430,1670003,30704,52.92,46.23,0.85,34,New Jersey
34,2000,3187226,1788850,1284173,114203,56.13,40.29,3.5900000000000003,34,New Jersey
34,1996,3075807,1652329,1103078,320400,53.72,35.86,10.41,34,New Jersey
34,1992,3343594,1436206,1356865,550523,42.95,40.58,16.47,34,New Jersey
34,1988,3099553,1320352,1743192,36009,42.6,56.24,1.16,34,New Jersey
34,1984,3217862,1261323,1933630,22909,39.2,60.09,0.71,34,New Jersey
34,1980,2975684,1147364,1546557,281763,38.56,51.97,9.46,34,New Jersey
34,1976,3014472,1444653,1509688,60131,47.92,50.08,1.99,34,New Jersey
34,1972,2997229,1102211,1845502,49516,36.77,61.57,1.65,34,New Jersey
34,1968,2875395,1264206,1325467,285722,43.97,46.1,9.94,34,New Jersey
34,1964,2846770,1867671,963843,15256,65.61,33.86,0.54,34,New Jersey
34,1960,2773111,1385415,1363324,24372,49.96,49.16,0.88,34,New Jersey
34,1956,2484312,850337,1606942,27033,34.23,64.68,1.09,34,New Jersey
34,1952,2419554,1015902,1374613,29039,41.99,56.81,1.2,34,New Jersey
34,1948,1949555,895455,981124,72976,45.93,50.33,3.74,34,New Jersey
34,1944,1963761,987874,961335,14552,50.31,48.95,0.74,34,New Jersey
34,1940,1972552,1016808,945475,10269,51.55,47.93,0.52,34,New Jersey
34,1936,1820437,1083850,720322,16265,59.54,39.57,0.89,34,New Jersey
34,1932,1630063,806630,775684,47749,49.48,47.59,2.93,34,New Jersey
34,1928,1549381,616517,926050,6814,39.79,59.77,0.44,34,New Jersey
34,1924,1086079,297743,675162,113174,27.41,62.17,10.42,34,New Jersey
34,1920,903943,256887,611541,35515,28.42,67.65,3.93,34,New Jersey
34,1916,494442,211018,268982,14442,42.68,54.4,2.92,34,New Jersey
34,1912,432739,178289,88835,165615,41.2,20.53,38.27,34,New Jersey
34,1908,467198,182567,265326,19305,39.08,56.79,4.13,34,New Jersey
34,1904,432547,164566,245164,22817,38.05,56.68,5.28,34,New Jersey
34,1900,401206,164879,221754,14573,41.1,55.27,3.63,34,New Jersey
34,1896,371211,133695,221535,15981,36.02,59.68,4.31,34,New Jersey
34,1892,337623,171066,156101,10456,50.67,46.24,3.1,34,New Jersey
34,1888,303801,151508,144360,7933,49.87,47.52,2.61,34,New Jersey
34,1884,260921,127798,123440,9683,48.98,47.31,3.71,34,New Jersey
34,1880,245928,122565,120555,2808,49.84,49.02,1.14,34,New Jersey
34,1876,220193,115962,103517,714,52.66,47.01,0.32,34,New Jersey
34,1872,168112,76456,91656,0,45.48,54.52,0.0,34,New Jersey
34,1868,163132,83001,80131,0,50.88,49.12,0.0,34,New Jersey
34,1864,128747,68024,60723,0,52.84,47.16,0.0,34,New Jersey
34,1860,121215,62869,58346,0,51.87,48.13,0.0,34,New Jersey
34,1856,99396,46943,28338,24115,47.23,28.51,24.26,34,New Jersey
35,2024,923247,478727,423327,21193,51.85,45.85,2.29,35,New Mexico
35,2020,923965,501614,401894,20457,54.29,43.5,2.21,35,New Mexico
35,2016,798319,385234,319667,93418,48.26,40.04,11.700000000000001,35,New Mexico
35,2012,783757,415335,335788,32634,52.99,42.84,4.16,35,New Mexico
35,2008,830158,472422,346832,10904,56.91,41.78,1.31,35,New Mexico
35,2004,756304,370942,376930,8432,49.05,49.84,1.11,35,New Mexico
35,2000,598605,286783,286417,25405,47.91,47.85,4.24,35,New Mexico
35,1996,556074,273495,232751,49828,49.18,41.86,8.96,35,New Mexico
35,1992,569986,261617,212824,95545,45.9,37.34,16.76,35,New Mexico
35,1988,521287,244497,270341,6449,46.9,51.86,1.24,35,New Mexico
35,1984,514370,201769,307101,5500,39.23,59.7,1.07,35,New Mexico
35,1980,456237,167826,250779,37632,36.78,54.97,8.25,35,New Mexico
35,1976,416590,201148,211419,4023,48.28,50.75,0.97,35,New Mexico
35,1972,385931,141084,235606,9241,36.56,61.05,2.39,35,New Mexico
35,1968,327281,130081,169692,27508,39.75,51.85,8.4,35,New Mexico
35,1964,327615,194017,131838,1760,59.22,40.24,0.54,35,New Mexico
35,1960,311107,156027,153733,1347,50.15,49.41,0.43,35,New Mexico
35,1956,253926,106098,146788,1040,41.78,57.81,0.41,35,New Mexico
35,1952,238608,105661,132170,777,44.28,55.39,0.33,35,New Mexico
35,1948,187063,105464,80303,1296,56.38,42.93,0.69,35,New Mexico
35,1944,152225,81389,70688,148,53.47,46.44,0.1,35,New Mexico
35,1940,183258,103699,79315,244,56.59,43.28,0.13,35,New Mexico
35,1936,169136,106037,61727,1372,62.69,36.5,0.81,35,New Mexico
35,1932,151606,95089,54217,2300,62.72,35.76,1.52,35,New Mexico
35,1928,118014,48211,69645,158,40.85,59.01,0.13,35,New Mexico
35,1924,112830,48542,54745,9543,43.02,48.52,8.46,35,New Mexico
35,1920,105406,46668,57634,1104,44.27,54.68,1.05,35,New Mexico
35,1916,66787,33527,31152,2108,50.2,46.64,3.16,35,New Mexico
35,1912,49376,20437,17733,11206,41.39,35.91,22.689999999999998,35,New Mexico
36,2024,7934842,4375377,3456869,102596,55.14,43.57,1.29,36,New York
36,2020,8632255,5244886,3251997,135372,60.76,37.67,1.57,36,New York
36,2016,7721795,4556142,2819557,346096,59.0,36.51,4.4799999999999995,36,New York
36,2012,7081536,4485877,2490496,105163,63.35,35.17,1.49,36,New York
36,2008,7640948,4804945,2752771,83232,62.88,36.03,1.09,36,New York
36,2004,7391954,4314280,2962567,115107,58.36,40.08,1.56,36,New York
36,2000,6831178,4113791,2405676,311711,60.22,35.22,4.57,36,New York
36,1996,6316129,3756177,1933492,626460,59.47,30.61,9.92,36,New York
36,1992,6926925,3444450,2346649,1135826,49.73,33.88,16.4,36,New York
36,1988,6485683,3347882,3081871,55930,51.62,47.52,0.86,36,New York
36,1984,6806810,3119609,3664763,22438,45.83,53.84,0.33,36,New York
36,1980,6201959,2728372,2893831,579756,43.99,46.66,9.35,36,New York
36,1976,6534420,3389558,3100791,44071,51.87,47.45,0.67,36,New York
36,1972,7161830,2951084,4192778,17968,41.21,58.54,0.25,36,New York
36,1968,6790066,3378470,3007932,403664,49.76,44.3,5.95,36,New York
36,1964,7166015,4913156,2243559,9300,68.56,31.31,0.13,36,New York
36,1960,7291079,3830085,3446419,14575,52.53,47.27,0.2,36,New York
36,1956,7093336,2750769,4340340,2227,38.78,61.19,0.03,36,New York
36,1952,7128241,3104601,3952815,70825,43.55,55.45,0.99,36,New York
36,1948,6178502,2780204,2841163,557135,45.0,45.98,9.02,36,New York
36,1944,6316817,3304238,2987647,24932,52.31,47.3,0.39,36,New York
36,1940,6313897,3251918,3027478,34501,51.5,47.95,0.55,36,New York
36,1936,5596398,3293222,2180670,122506,58.85,38.97,2.19,36,New York
36,1932,4688614,2534959,1937963,215692,54.07,41.33,4.6,36,New York
36,1928,4405626,2089863,2193344,122419,47.44,49.79,2.78,36,New York
36,1924,3263939,950796,1820058,493085,29.13,55.76,15.110000000000001,36,New York
36,1920,2898513,781238,1871167,246108,26.95,64.56,8.49,36,New York
36,1916,1706305,759426,879238,67641,44.51,51.53,3.96,36,New York
36,1912,1588315,655573,455487,477255,41.27,28.68,30.049999999999997,36,New York
36,1908,1638350,667468,870070,100812,40.74,53.11,6.15,36,New York
36,1904,1617770,683981,859533,74256,42.28,53.13,4.59,36,New York
36,1900,1548042,678462,822013,47567,43.83,53.1,3.07,36,New York
36,1896,1423876,551369,819838,52669,38.72,57.58,3.7,36,New York
36,1892,1336793,654868,609350,72575,48.99,45.58,5.43,36,New York
36,1888,1319748,635965,650338,33445,48.19,49.28,2.53,36,New York
36,1884,1167169,563154,562005,42010,48.25,48.15,3.6,36,New York
36,1880,1103945,534511,555544,13890,48.42,50.32,1.26,36,New York
36,1876,1015503,521949,489207,4347,51.4,48.17,0.43,36,New York
36,1872,828020,387282,440738,0,46.77,53.23,0.0,36,New York
36,1868,849771,429883,419888,0,50.59,49.41,0.0,36,New York
36,1864,730721,361986,368735,0,49.54,50.46,0.0,36,New York
36,1860,675156,312510,362646,0,46.29,53.71,0.0,36,New York
36,1856,596486,195878,276004,124604,32.84,46.27,20.89,36,New York
37,2024,5658056,2692853,2880943,84260,47.59,50.92,1.49,37,North Carolina
37,2020,5524804,2684292,2758775,81737,48.59,49.93,1.48,37,North Carolina
37,2016,4741564,2189316,2362631,189617,46.17,49.83,4.0,37,North Carolina
37,2012,4505372,2178391,2270395,56586,48.35,50.39,1.26,37,North Carolina
37,2008,4310789,2142651,2128474,39664,49.7,49.38,0.92,37,North Carolina
37,2004,3501007,1525849,1961166,13992,43.58,56.02,0.4,37,North Carolina
37,2000,2911262,1257692,1631163,22407,43.2,56.03,0.77,37,North Carolina
37,1996,2515807,1107849,1225938,182020,44.04,48.73,7.2299999999999995,37,North Carolina
37,1992,2611850,1114042,1134661,363147,42.65,43.44,13.899999999999999,37,North Carolina
37,1988,2134370,890167,1237258,6945,41.71,57.97,0.33,37,North Carolina
37,1984,2175361,824287,1346481,4593,37.89,61.9,0.21,37,North Carolina
37,1980,1855833,875635,915018,65180,47.18,49.3,3.52,37,North Carolina
37,1976,1677906,927365,741960,8581,55.27,44.22,0.51,37,North Carolina
37,1972,1518612,438705,1054889,25018,28.89,69.46,1.65,37,North Carolina
37,1968,1587493,464113,627192,496188,29.24,39.51,31.26,37,North Carolina
37,1964,1424983,800139,624844,0,56.15,43.85,0.0,37,North Carolina
37,1960,1368556,713136,655420,0,52.11,47.89,0.0,37,North Carolina
37,1956,1165592,590530,575062,0,50.66,49.34,0.0,37,North Carolina
37,1952,1210910,652803,558107,0,53.91,46.09,0.0,37,North Carolina
37,1948,791209,459070,258572,73567,58.02,32.68,9.290000000000001,37,North Carolina
37,1944,790554,527399,263155,0,66.71,33.29,0.0,37,North Carolina
37,1940,822648,609015,213633,0,74.03,25.97,0.0,37,North Carolina
37,1936,839464,616141,223283,40,73.4,26.6,0.0,37,North Carolina
37,1932,711501,497566,208344,5591,69.93,29.28,0.79,37,North Carolina
37,1928,635150,286227,348923,0,45.06,54.94,0.0,37,North Carolina
37,1924,482687,284270,191753,6664,58.89,39.73,1.38,37,North Carolina
37,1920,538758,305447,232848,463,56.69,43.22,0.09,37,North Carolina
37,1916,289835,168383,120890,562,58.1,41.71,0.19,37,North Carolina
37,1912,243918,144507,29139,70272,59.24,11.95,28.81,37,North Carolina
37,1908,252554,136928,114887,739,54.22,45.49,0.29,37,North Carolina
37,1904,207818,124091,82442,1285,59.71,39.67,0.62,37,North Carolina
37,1900,292518,157733,132997,1788,53.92,45.47,0.61,37,North Carolina
37,1896,331337,174408,155122,1807,52.64,46.82,0.55,37,North Carolina
37,1892,280270,132951,100346,46973,47.44,35.8,16.76,37,North Carolina
37,1888,285563,147902,134784,2877,51.79,47.2,1.01,37,North Carolina
37,1884,268356,142905,125021,430,53.25,46.59,0.16,37,North Carolina
37,1880,240946,124204,115616,1126,51.55,47.98,0.47,37,North Carolina
37,1876,233911,125427,108484,0,53.62,46.38,0.0,37,North Carolina
37,1872,165163,70130,94772,261,42.46,57.38,0.16,37,North Carolina
37,1868,181498,84559,96939,0,46.59,53.41,0.0,37,North Carolina
37,1860,96712,2737,0,93975,2.83,0.0,97.16999999999999,37,North Carolina
37,1856,84963,48243,0,36720,56.78,0.0,43.22,37,North Carolina
38,2024,367198,111966,245943,9289,30.49,66.98,2.53,38,North Dakota
38,2020,361819,114902,235595,11322,31.76,65.11,3.13,38,North Dakota
38,2016,344360,93758,216794,33808,27.23,62.96,9.82,38,North Dakota
38,2012,322627,124827,188163,9637,38.69,58.32,2.99,38,North Dakota
38,2008,317738,141403,168887,7448,44.5,53.15,2.34,38,North Dakota
38,2004,312833,111052,196651,5130,35.5,62.86,1.64,38,North Dakota
38,2000,288267,95284,174852,18131,33.05,60.66,6.29,38,North Dakota
38,1996,266411,106905,125050,34456,40.13,46.94,12.93,38,North Dakota
38,1992,308133,99168,136244,72721,32.18,44.22,23.6,38,North Dakota
38,1988,297261,127739,166559,2963,42.97,56.03,1.0,38,North Dakota
38,1984,308971,104429,200336,4206,33.8,64.84,1.36,38,North Dakota
38,1980,301545,79189,193695,28661,26.26,64.23,9.51,38,North Dakota
38,1976,297094,136078,153470,7546,45.8,51.66,2.54,38,North Dakota
38,1972,280514,100384,174109,6021,35.79,62.07,2.15,38,North Dakota
38,1968,247882,94769,138669,14444,38.23,55.94,5.83,38,North Dakota
38,1964,258389,149784,108207,398,57.97,41.88,0.15,38,North Dakota
38,1960,278431,123963,154310,158,44.52,55.42,0.06,38,North Dakota
38,1956,253991,96742,156766,483,38.09,61.72,0.19,38,North Dakota
38,1952,270127,76694,191712,1721,28.39,70.97,0.64,38,North Dakota
38,1948,220716,95812,115139,9765,43.41,52.17,4.42,38,North Dakota
38,1944,220171,100144,118535,1492,45.48,53.84,0.68,38,North Dakota
38,1940,280775,124036,154590,2149,44.18,55.06,0.77,38,North Dakota
38,1936,273716,163148,72751,37817,59.6,26.58,13.82,38,North Dakota
38,1932,256290,178350,71772,6168,69.59,28.0,2.41,38,North Dakota
38,1928,239867,106648,131441,1778,44.46,54.8,0.74,38,North Dakota
38,1924,199081,13858,94931,90292,6.96,47.68,45.36,38,North Dakota
38,1920,205776,37422,160072,8282,18.19,77.79,4.02,38,North Dakota
38,1916,115390,55206,53471,6713,47.84,46.34,5.82,38,North Dakota
38,1912,86580,29555,23090,33935,34.14,26.67,39.19,38,North Dakota
38,1908,94525,32885,57680,3960,34.79,61.02,4.19,38,North Dakota
38,1904,70014,14273,52595,3146,20.39,75.12,4.49,38,North Dakota
38,1900,57791,20531,35898,1362,35.53,62.12,2.36,38,North Dakota
38,1896,47391,20686,26335,370,43.65,55.57,0.78,38,North Dakota
38,1892,36118,0,17519,18599,0.0,48.5,51.5,38,North Dakota
39,2024,5674445,2476816,3119751,77878,43.65,54.98,1.37,39,Ohio
39,2020,5932446,2679165,3154834,98447,45.16,53.18,1.66,39,Ohio
39,2016,5536547,2394169,2841006,301372,43.24,51.31,5.45,39,Ohio
39,2012,5590934,2827709,2661437,101788,50.58,47.6,1.82,39,Ohio
39,2008,5721831,2940044,2677820,103967,51.38,46.8,1.82,39,Ohio
39,2004,5627908,2741167,2859768,26973,48.71,50.81,0.48,39,Ohio
39,2000,4705457,2186190,2351209,168058,46.46,49.97,3.5700000000000003,39,Ohio
39,1996,4534434,2148222,1859883,526329,47.38,41.02,11.61,39,Ohio
39,1992,4939964,1984942,1894310,1060712,40.18,38.35,21.47,39,Ohio
39,1988,4393699,1939629,2416549,37521,44.15,55.0,0.85,39,Ohio
39,1984,4547619,1825440,2678560,43619,40.14,58.9,0.96,39,Ohio
39,1980,4283603,1752414,2206545,324644,40.91,51.51,7.58,39,Ohio
39,1976,4111873,2011621,2000505,99747,48.92,48.65,2.43,39,Ohio
39,1972,4094787,1558889,2441827,94071,38.07,59.63,2.3,39,Ohio
39,1968,3959698,1700586,1791014,468098,42.95,45.23,11.83,39,Ohio
39,1964,3969196,2498331,1470865,0,62.94,37.06,0.0,39,Ohio
39,1960,4161859,1944248,2217611,0,46.72,53.28,0.0,39,Ohio
39,1956,3702265,1439655,2262610,0,38.89,61.11,0.0,39,Ohio
39,1952,3700758,1600367,2100391,0,43.24,56.76,0.0,39,Ohio
39,1948,2936071,1452791,1445684,37596,49.48,49.24,1.28,39,Ohio
39,1944,3153056,1570763,1582293,0,49.82,50.18,0.0,39,Ohio
39,1940,3319912,1733139,1586773,0,52.2,47.8,0.0,39,Ohio
39,1936,3012589,1747140,1127855,137594,57.99,37.44,4.57,39,Ohio
39,1932,2609728,1301695,1227319,80714,49.88,47.03,3.09,39,Ohio
39,1928,2508346,864210,1627546,16590,34.45,64.89,0.66,39,Ohio
39,1924,2016237,477888,1176130,362219,23.7,58.33,17.96,39,Ohio
39,1920,2021653,780037,1182022,59594,38.58,58.47,2.95,39,Ohio
39,1916,1165086,604161,514753,46172,51.86,44.18,3.96,39,Ohio
39,1912,1037094,424834,278168,334092,40.96,26.82,32.22,39,Ohio
39,1908,1121552,502721,572312,46519,44.82,51.03,4.15,39,Ohio
39,1904,1004393,344674,600095,59624,34.32,59.75,5.94,39,Ohio
39,1900,1040073,474882,543918,21273,45.66,52.3,2.05,39,Ohio
39,1896,1014295,477497,525991,10807,47.08,51.86,1.07,39,Ohio
39,1892,850164,404115,405187,40862,47.53,47.66,4.8100000000000005,39,Ohio
39,1888,840361,396455,416054,27852,47.18,49.51,3.31,39,Ohio
39,1884,784610,368280,400082,16248,46.94,50.99,2.07,39,Ohio
39,1880,724967,340821,375048,9098,47.01,51.73,1.25,39,Ohio
39,1876,658649,323182,330698,4769,49.07,50.21,0.72,39,Ohio
39,1872,529436,244321,281852,3263,46.15,53.24,0.62,39,Ohio
39,1868,518788,238621,280167,0,46.0,54.0,0.0,39,Ohio
39,1864,471253,205599,265654,0,43.63,56.37,0.0,39,Ohio
39,1860,432862,187421,221809,23632,43.3,51.24,5.46,39,Ohio
39,1856,386497,170874,187497,28126,44.21,48.51,7.28,39,Ohio
40,2024,1566173,499599,1036213,30361,31.9,66.16,1.94,40,Oklahoma
40,2020,1560699,503890,1020280,36529,32.29,65.37,2.3400000000000003,40,Oklahoma
40,2016,1452992,420375,949136,83481,28.93,65.32,5.75,40,Oklahoma
40,2012,1334872,443547,891325,0,33.23,66.77,0.0,40,Oklahoma
40,2008,1462661,502496,960165,0,34.35,65.65,0.0,40,Oklahoma
40,2004,1463758,503966,959792,0,34.43,65.57,0.0,40,Oklahoma
40,2000,1234229,474276,744337,15616,38.43,60.31,1.27,40,Oklahoma
40,1996,1206713,488105,582315,136293,40.45,48.26,11.3,40,Oklahoma
40,1992,1390359,473066,592929,324364,34.02,42.65,23.330000000000002,40,Oklahoma
40,1988,1171036,483423,678367,9246,41.28,57.93,0.79,40,Oklahoma
40,1984,1255676,385080,861530,9066,30.67,68.61,0.72,40,Oklahoma
40,1980,1149708,402026,695570,52112,34.97,60.5,4.53,40,Oklahoma
40,1976,1092251,532442,545708,14101,48.75,49.96,1.29,40,Oklahoma
40,1972,1029900,247147,759025,23728,24.0,73.7,2.3,40,Oklahoma
40,1968,943086,301658,449697,191731,31.99,47.68,20.33,40,Oklahoma
40,1964,932499,519834,412665,0,55.75,44.25,0.0,40,Oklahoma
40,1960,903150,370111,533039,0,40.98,59.02,0.0,40,Oklahoma
40,1956,859350,385581,473769,0,44.87,55.13,0.0,40,Oklahoma
40,1952,948984,430939,518045,0,45.41,54.59,0.0,40,Oklahoma
40,1948,721599,452782,268817,0,62.75,37.25,0.0,40,Oklahoma
40,1944,722636,401549,319424,1663,55.57,44.2,0.23,40,Oklahoma
40,1940,826212,474313,348872,3027,57.41,42.23,0.37,40,Oklahoma
40,1936,749740,501069,245122,3549,66.83,32.69,0.47,40,Oklahoma
40,1932,704633,516468,188165,0,73.3,26.7,0.0,40,Oklahoma
40,1928,618427,219174,394046,5207,35.44,63.72,0.84,40,Oklahoma
40,1924,528415,255798,226242,46375,48.41,42.82,8.78,40,Oklahoma
40,1920,486610,217053,243831,25726,44.61,50.11,5.29,40,Oklahoma
40,1916,292416,148113,97233,47070,50.65,33.25,16.1,40,Oklahoma
40,1912,253801,119156,90786,43859,46.95,35.77,17.28,40,Oklahoma
40,1908,254983,122363,110474,22146,47.99,43.33,8.69,40,Oklahoma
41,2024,2203461,1216305,904547,82609,55.2,41.05,3.75,41,Oregon
41,2020,2374321,1340383,958448,75490,56.45,40.37,3.18,41,Oregon
41,2016,2001336,1002106,782403,216827,50.07,39.09,10.83,41,Oregon
41,2012,1789270,970488,754175,64607,54.24,42.15,3.61,41,Oregon
41,2008,1827864,1037291,738475,52098,56.75,40.4,2.85,41,Oregon
41,2004,1836782,943163,866831,26788,51.35,47.19,1.46,41,Oregon
41,2000,1533968,720342,713577,100049,46.96,46.52,6.52,41,Oregon
41,1996,1377760,649641,538152,189967,47.15,39.06,13.790000000000001,41,Oregon
41,1992,1462643,621314,475757,365572,42.48,32.53,24.990000000000002,41,Oregon
41,1988,1201694,616206,560126,25362,51.28,46.61,2.11,41,Oregon
41,1984,1226527,536479,685700,4348,43.74,55.91,0.35,41,Oregon
41,1980,1181516,456890,571044,153582,38.67,48.33,13.0,41,Oregon
41,1976,1029876,490407,492120,47349,47.62,47.78,4.6,41,Oregon
41,1972,927946,392760,486686,48500,42.33,52.45,5.23,41,Oregon
41,1968,819622,358866,408433,52323,43.78,49.83,6.38,41,Oregon
41,1964,786305,501017,282779,2509,63.72,35.96,0.32,41,Oregon
41,1960,776421,367402,408060,959,47.32,52.56,0.12,41,Oregon
41,1956,735597,329204,406393,0,44.75,55.25,0.0,41,Oregon
41,1952,695059,270579,420815,3665,38.93,60.54,0.53,41,Oregon
41,1948,524080,243147,260904,20029,46.4,49.78,3.82,41,Oregon
41,1944,480147,248635,225365,6147,51.78,46.94,1.28,41,Oregon
41,1940,481240,258415,219555,3270,53.7,45.62,0.68,41,Oregon
41,1936,414021,266733,122706,24582,64.42,29.64,5.94,41,Oregon
41,1932,368808,213871,136019,18918,57.99,36.88,5.13,41,Oregon
41,1928,319942,109223,205341,5378,34.14,64.18,1.68,41,Oregon
41,1924,279488,67589,142579,69320,24.18,51.01,24.799999999999997,41,Oregon
41,1920,238522,80019,143592,14911,33.55,60.2,6.25,41,Oregon
41,1916,261650,120087,126813,14750,45.9,48.47,5.64,41,Oregon
41,1912,137040,47064,34673,55303,34.34,25.3,40.36,41,Oregon
41,1908,110889,38049,62530,10310,34.31,56.39,9.3,41,Oregon
41,1904,90154,17521,60455,12178,19.43,67.06,13.51,41,Oregon
41,1900,83251,32810,46172,4269,39.41,55.46,5.13,41,Oregon
41,1896,97414,46739,48779,1896,47.98,50.07,1.95,41,Oregon
41,1892,78491,14243,35002,29246,18.15,44.59,37.260000000000005,41,Oregon
41,1888,61853,26522,33291,2040,42.88,53.82,3.3,41,Oregon
41,1884,52682,24604,26860,1218,46.7,50.99,2.31,41,Oregon
41,1880,40823,19955,20619,249,48.88,50.51,0.61,41,Oregon
41,1876,29881,14157,15214,510,47.38,50.92,1.71,41,Oregon
41,1872,20147,7742,11818,587,38.43,58.66,2.91,41,Oregon
41,1868,22086,11125,10961,0,50.37,49.63,0.0,41,Oregon
41,1864,18345,8457,9888,0,46.1,53.9,0.0,41,Oregon
41,1860,14761,4131,5344,5286,27.99,36.2,35.809999999999995,41,Oregon
42,2024,7021540,3415514,3538342,67684,48.64,50.39,0.96,42,Pennsylvania
42,2020,6940449,3461221,3379055,100173,49.87,48.69,1.44,42,Pennsylvania
42,2016,6166938,2926458,2970742,269738,47.45,48.17,4.37,42,Pennsylvania
42,2012,5755620,2990274,2680434,84912,51.95,46.57,1.48,42,Pennsylvania
42,2008,6015476,3276363,2655885,83228,54.47,44.15,1.38,42,Pennsylvania
42,2004,5769590,2938095,2793847,37648,50.92,48.42,0.65,42,Pennsylvania
42,2000,4913119,2485967,2281127,146025,50.6,46.43,2.97,42,Pennsylvania
42,1996,4506118,2215819,1801169,489130,49.17,39.97,10.850000000000001,42,Pennsylvania
42,1992,4959810,2239164,1791841,928805,45.15,36.13,18.73,42,Pennsylvania
42,1988,4536251,2194944,2300087,41220,48.39,50.7,0.91,42,Pennsylvania
42,1984,4844903,2228131,2584323,32449,45.99,53.34,0.67,42,Pennsylvania
42,1980,4561501,1937540,2261872,362089,42.48,49.59,7.9399999999999995,42,Pennsylvania
42,1976,4620787,2328677,2205604,86506,50.4,47.73,1.87,42,Pennsylvania
42,1972,4592105,1796951,2714521,80633,39.13,59.11,1.76,42,Pennsylvania
42,1968,4747928,2259405,2090017,398506,47.59,44.02,8.39,42,Pennsylvania
42,1964,4822690,3130954,1673657,18079,64.92,34.7,0.37,42,Pennsylvania
42,1960,5006541,2556282,2439956,10303,51.06,48.74,0.21,42,Pennsylvania
42,1956,4576503,1981769,2585252,9482,43.3,56.49,0.21,42,Pennsylvania
42,1952,4580969,2146269,2415789,18911,46.85,52.74,0.41,42,Pennsylvania
42,1948,3735148,1752426,1902197,80525,46.92,50.93,2.16,42,Pennsylvania
42,1944,3794793,1940479,1835054,19260,51.14,48.36,0.51,42,Pennsylvania
42,1940,4078714,2171035,1889848,17831,53.23,46.33,0.44,42,Pennsylvania
42,1936,4138426,2353987,1690200,94239,56.88,40.84,2.28,42,Pennsylvania
42,1932,2859177,1295948,1453540,109689,45.33,50.84,3.84,42,Pennsylvania
42,1928,3150610,1067586,2055382,27642,33.89,65.24,0.88,42,Pennsylvania
42,1924,2144850,409192,1401481,334177,19.08,65.34,15.58,42,Pennsylvania
42,1920,1852616,503843,1218216,130557,27.2,65.76,7.05,42,Pennsylvania
42,1916,1297292,521784,703823,71685,40.22,54.25,5.53,42,Pennsylvania
42,1912,1217736,395637,273360,548739,32.49,22.45,45.06,42,Pennsylvania
42,1908,1267450,448782,745779,72889,35.41,58.84,5.75,42,Pennsylvania
42,1904,1236738,337998,840949,57791,27.33,68.0,4.67,42,Pennsylvania
42,1900,1173210,424232,712665,36313,36.16,60.74,3.1,42,Pennsylvania
42,1896,1194355,433228,728300,32827,36.27,60.98,2.75,42,Pennsylvania
42,1892,1003010,452264,516011,34735,45.09,51.45,3.46,42,Pennsylvania
42,1888,997568,446633,526091,24844,44.77,52.74,2.49,42,Pennsylvania
42,1884,903864,392785,478804,32275,43.46,52.97,3.57,42,Pennsylvania
42,1880,874783,407428,444704,22651,46.57,50.84,2.59,42,Pennsylvania
42,1876,758993,366204,384184,8605,48.25,50.62,1.13,42,Pennsylvania
42,1872,563262,212041,349589,1632,37.65,62.07,0.29,42,Pennsylvania
42,1868,655662,313382,342280,0,47.8,52.2,0.0,42,Pennsylvania
42,1864,572707,276316,296391,0,48.25,51.75,0.0,42,Pennsylvania
42,1860,476442,16765,268030,191647,3.52,56.26,40.22,42,Pennsylvania
42,1856,460161,230686,147286,82189,50.13,32.01,17.86,42,Pennsylvania
44,2024,513354,285132,214398,13824,55.54,41.76,2.69,44,Rhode Island
44,2020,517757,307486,199922,10349,59.39,38.61,2.0,44,Rhode Island
44,2016,464144,252525,180543,31076,54.41,38.9,6.69,44,Rhode Island
44,2012,446049,279677,157204,9168,62.7,35.24,2.06,44,Rhode Island
44,2008,471766,296571,165391,9804,62.86,35.06,2.08,44,Rhode Island
44,2004,437134,259760,169046,8328,59.42,38.67,1.91,44,Rhode Island
44,2000,409112,249508,130555,29049,60.99,31.91,7.1,44,Rhode Island
44,1996,390284,233050,104683,52551,59.71,26.82,13.459999999999999,44,Rhode Island
44,1992,453478,213299,131601,108578,47.04,29.02,23.94,44,Rhode Island
44,1988,404620,225123,177761,1736,55.64,43.93,0.43,44,Rhode Island
